sponsorName,sponsorCode,startTime,endTime,domain,clientId,episodeId,episodeType,createdAt,airDate
HIMS,,1162.0,1280.0,hims.com,tigerbelly,Kl_Ab8ScefA,youtube,2025-07-26T19:18:28.537010,20250703
Quince,belly,1007.0,1135.0,quince.com,tigerbelly,WuGXBNhxbjI,youtube,2025-07-26T19:18:40.574796,20250626
Bilt,,1135.0,1242.0,joinbilt.com,tigerbelly,WuGXBNhxbjI,youtube,2025-07-26T19:18:40.574817,20250626
ZocDoc,,2504.0,2621.0,zocdoc.com/belly,tigerbelly,WuGXBNhxbjI,youtube,2025-07-26T19:18:40.574819,20250626
BlueChew,belly,2627.0,2726.0,bluechew.com,tigerbelly,WuGXBNhxbjI,youtube,2025-07-26T19:18:40.574821,20250626
Momentous,TIM,5700.0,5740.0,livemomentous.com,timferrissshow,T2FV1Ir344A,youtube,2025-07-26T19:18:54.002080,20250725
,,0.0,0.0,nosponsors,timferrissshow,gxkjMnSCg3k,youtube,2025-07-26T19:19:06.442247,20250625
The Stronger Human,,8109.0,8117.0,thestrongerhuman.store,timferrissshow,mLGqrlxofXA,youtube,2025-07-26T19:19:27.128861,20250618
Mark Bell's Slingshot,,8117.0,8122.0,markbellsshot.com,timferrissshow,mLGqrlxofXA,youtube,2025-07-26T19:19:27.128921,20250618
,,0.0,0.0,nosponsors,timferrissshow,3hCokqJPc08,youtube,2025-07-26T19:19:41.188894,20250611
,,0.0,0.0,nosponsors,timferrissshow,xrHOlE7fLrM,youtube,2025-07-26T19:19:54.498532,20250604
Pigfair,,2520.0,2531.0,pigfair.com,totallyfootballshow,e9n0TpjFoho,youtube,2025-07-26T19:19:58.300083,20250620
DAZN,,2524.0,2530.0,dazn.com,totallyfootballshow,VsEOZM1qkzc,youtube,2025-07-26T19:20:03.336776,20250613
,,0.0,0.0,nosponsors,totallyfootballshow,XcL3ghAVflQ,youtube,2025-07-26T19:20:08.426999,20250610
,,0.0,0.0,nosponsors,totallyfootballshow,o9vAnnJQsZI,youtube,2025-07-26T19:20:11.975067,20250530
FedEx,,1950.0,2000.0,fedex.com/champions,totallyfootballshow,G5bHbeGYPuw,youtube,2025-07-26T19:20:18.100429,20250527
Quint,trime,1255.0,1330.0,qnce.com,truecrimeallthetimeunsolved,7yXg6AcUmKI,youtube,2025-07-26T19:20:25.114426,20250721
Shopify,tcat,1332.0,1417.0,shopify.com,truecrimeallthetimeunsolved,7yXg6AcUmKI,youtube,2025-07-26T19:20:25.114448,20250721
Progressive Insurance,,2440.0,2470.0,progressive.com,truecrimeallthetimeunsolved,7yXg6AcUmKI,youtube,2025-07-26T19:20:25.114454,20250721
Pluto TV,,3545.0,3575.0,pluto.tv,truecrimeallthetimeunsolved,7yXg6AcUmKI,youtube,2025-07-26T19:20:25.114458,20250721
Arizona State University,,3575.0,3601.0,asu.edu,truecrimeallthetimeunsolved,7yXg6AcUmKI,youtube,2025-07-26T19:20:25.114462,20250721
Arizona State University,,0.0,30.0,asu.edu,truecrimeallthetimeunsolved,DMj_RYekr5g,youtube,2025-07-26T19:20:32.818349,20250714
Greenlight,,30.0,60.0,greenlight.com,truecrimeallthetimeunsolved,DMj_RYekr5g,youtube,2025-07-26T19:20:32.818374,20250714
Progressive Insurance,,1192.0,1227.0,progressive.com,truecrimeallthetimeunsolved,DMj_RYekr5g,youtube,2025-07-26T19:20:32.818376,20250714
Pocket Hose Copper,,1232.0,1259.0,getcopperhead.com,truecrimeallthetimeunsolved,DMj_RYekr5g,youtube,2025-07-26T19:20:32.818378,20250714
Pluto TV,,3399.0,3424.0,pluto.tv,truecrimeallthetimeunsolved,DMj_RYekr5g,youtube,2025-07-26T19:20:32.818380,20250714
Ollie,true crime,48.0,66.0,ollie.com,truecrimeallthetimeunsolved,SRfdDQUABis,youtube,2025-07-26T19:20:38.860406,20250707
Progressive Insurance,,1246.0,1279.0,progressive.com,truecrimeallthetimeunsolved,SRfdDQUABis,youtube,2025-07-26T19:20:38.860424,20250707
Arizona State University,,1284.0,1310.0,asu.edu,truecrimeallthetimeunsolved,SRfdDQUABis,youtube,2025-07-26T19:20:38.860428,20250707
Pluto TV,,3526.0,3551.0,pluto.tv,truecrimeallthetimeunsolved,SRfdDQUABis,youtube,2025-07-26T19:20:38.860431,20250707
Greenlight,wry,6.0,32.0,greenlight.com,truecrimeallthetimeunsolved,Jl1Pv8E7H8E,youtube,2025-07-26T19:20:44.558547,20250630
Pluto TV,,3468.0,3493.0,pluto.tv,truecrimeallthetimeunsolved,Jl1Pv8E7H8E,youtube,2025-07-26T19:20:44.558570,20250630
Toyota Grand Highlander,,3498.0,3557.0,toyota.com/grandhighlander,truecrimeallthetimeunsolved,Jl1Pv8E7H8E,youtube,2025-07-26T19:20:44.558573,20250630
Quint,trime,1203.0,1250.0,quint.com,truecrimeallthetimeunsolved,ukXYidrgkp0,youtube,2025-07-26T19:20:51.872187,20250623
Progressive Insurance,,1252.0,1287.0,progressive.com,truecrimeallthetimeunsolved,ukXYidrgkp0,youtube,2025-07-26T19:20:51.872206,20250623
Homes.com,,1289.0,1339.0,homes.com,truecrimeallthetimeunsolved,ukXYidrgkp0,youtube,2025-07-26T19:20:51.872208,20250623
Pluto TV,,3970.0,3995.0,pluto.tv,truecrimeallthetimeunsolved,ukXYidrgkp0,youtube,2025-07-26T19:20:51.872210,20250623
Honda,,2.0,24.0,honda.com,truecrimegarage,jSCFtoIrIoc,youtube,2025-07-26T19:21:00.561910,20250722
Trail Point Brewing Company,,107.0,125.0,trailpointbrewing.com,truecrimegarage,jSCFtoIrIoc,youtube,2025-07-26T19:21:00.561933,20250722
Simply Safe,,1445.0,1522.0,simplysafe.com,truecrimegarage,jSCFtoIrIoc,youtube,2025-07-26T19:21:00.561936,20250722
Mint Mobile,tcg,1552.0,1635.0,mintmobile.com/tcg,truecrimegarage,jSCFtoIrIoc,youtube,2025-07-26T19:21:00.561939,20250722
Quint,g,1635.0,1728.0,quince.com/g,truecrimegarage,jSCFtoIrIoc,youtube,2025-07-26T19:21:00.561942,20250722
1800 Flowers,sxm,0.0,27.0,1800flowers.com,truecrimegarage,56nvjbk3XRc,youtube,2025-07-26T19:21:05.596309,20250723
Great Lakes Brewing Company,,76.0,97.0,greatlakesbrewing.com,truecrimegarage,l6B1o2cr59s,youtube,2025-07-26T19:21:13.486139,20250721
National Center for Missing and Exploited Children,,4376.0,4410.0,missingkids.org,truecrimegarage,l6B1o2cr59s,youtube,2025-07-26T19:21:13.486164,20250721
Treehouse Brewing Company,,71.0,98.0,treehousebrew.com,truecrimegarage,b9Ffp_4yUsI,youtube,2025-07-26T19:21:20.139993,20250717
Amazon,,4293.0,4323.0,amazon.com,truecrimegarage,b9Ffp_4yUsI,youtube,2025-07-26T19:21:20.140014,20250717
Net Credit,,0.0,13.0,netcredit.com,truecrimegarage,vY9LuLhnYtM,youtube,2025-07-26T19:21:27.406778,20250715
IXL,,1805.0,1848.0,ixl.com,truecrimegarage,vY9LuLhnYtM,youtube,2025-07-26T19:21:27.406799,20250715
Mint Mobile,tcg,1851.0,1930.0,mintmobile.com/tcg,truecrimegarage,vY9LuLhnYtM,youtube,2025-07-26T19:21:27.406802,20250715
Simply Safe,,1933.0,2028.0,simplysafe.com/g,truecrimegarage,vY9LuLhnYtM,youtube,2025-07-26T19:21:27.406805,20250715
Gorton's Seafood,,4582.0,4610.0,gortons.com,truecrimegarage,vY9LuLhnYtM,youtube,2025-07-26T19:21:27.406807,20250715
Whitley Recruiting Partners,,69.0,94.0,whitleyrecruitingpartners.com,tweener-talks,6EZHYlyvsHM,youtube,2025-07-26T19:21:38.435609,20250710
Aligned Technology Group,,94.0,132.0,alignedtechnologygroup.com,tweener-talks,6EZHYlyvsHM,youtube,2025-07-26T19:21:38.435639,20250710
Eisner Amper,,132.0,164.0,eisneramper.com,tweener-talks,6EZHYlyvsHM,youtube,2025-07-26T19:21:38.435645,20250710
Lithios Apps,,167.0,195.0,lithiosapps.com,tweener-talks,6EZHYlyvsHM,youtube,2025-07-26T19:21:38.435649,20250710
Bank of America,,195.0,216.0,bankofamerica.com,tweener-talks,6EZHYlyvsHM,youtube,2025-07-26T19:21:38.435654,20250710
Robinson Bradshaw,,216.0,230.0,robinsonbradshaw.com,tweener-talks,6EZHYlyvsHM,youtube,2025-07-26T19:21:38.435659,20250710
Extensus HR,,230.0,264.0,extensushr.com,tweener-talks,6EZHYlyvsHM,youtube,2025-07-26T19:21:38.435663,20250710
Earfluence Walk West,,264.0,279.0,earfluence.com,tweener-talks,6EZHYlyvsHM,youtube,2025-07-26T19:21:38.435668,20250710
Phononic,,3622.0,3722.0,phononic.com,tweener-talks,6EZHYlyvsHM,youtube,2025-07-26T19:21:38.435672,20250710
Whitley Recruiting Partners,,85.0,109.0,whitleyrecruitingpartners.com,tweener-talks,zWuxK9S2Enk,youtube,2025-07-26T19:21:47.267916,20250626
Extensus HR,,109.0,143.0,extensushr.com,tweener-talks,zWuxK9S2Enk,youtube,2025-07-26T19:21:47.267943,20250626
Robinson Bradshaw,,143.0,155.0,robinsonbradshaw.com,tweener-talks,zWuxK9S2Enk,youtube,2025-07-26T19:21:47.267949,20250626
Bank of America,,155.0,173.0,bankofamerica.com,tweener-talks,zWuxK9S2Enk,youtube,2025-07-26T19:21:47.267954,20250626
Lithios,,173.0,196.0,lithiosapps.com,tweener-talks,zWuxK9S2Enk,youtube,2025-07-26T19:21:47.267958,20250626
Aligned Technology Group,,196.0,230.0,alignedtechnologygroup.com,tweener-talks,zWuxK9S2Enk,youtube,2025-07-26T19:21:47.267963,20250626
Eisner Amper,,230.0,260.0,eisneramper.com,tweener-talks,zWuxK9S2Enk,youtube,2025-07-26T19:21:47.267967,20250626
Walk West,,260.0,266.0,walkwest.com,tweener-talks,zWuxK9S2Enk,youtube,2025-07-26T19:21:47.267971,20250626
Troop,,1860.0,1883.0,troop.com,tweener-talks,zWuxK9S2Enk,youtube,2025-07-26T19:21:47.267975,20250626
Eisner Amper,,64.0,91.0,eisneramper.com,tweener-talks,QrAj22I4KSA,youtube,2025-07-26T19:21:54.984708,20250619
Aligned Technology Group,,94.0,128.0,alignedtg.com,tweener-talks,QrAj22I4KSA,youtube,2025-07-26T19:21:54.984726,20250619
Lithios Apps,,128.0,151.0,lithiosapps.com,tweener-talks,QrAj22I4KSA,youtube,2025-07-26T19:21:54.984728,20250619
Bank of America,,151.0,173.0,bankofamerica.com,tweener-talks,QrAj22I4KSA,youtube,2025-07-26T19:21:54.984730,20250619
Robinson Bradshaw,,173.0,187.0,robinsonbradshaw.com,tweener-talks,QrAj22I4KSA,youtube,2025-07-26T19:21:54.984732,20250619
Extensus HR,,187.0,222.0,extensushr.com,tweener-talks,QrAj22I4KSA,youtube,2025-07-26T19:21:54.984734,20250619
Whitley Recruiting Partners,,222.0,251.0,whitleyrecruitingpartners.com,tweener-talks,QrAj22I4KSA,youtube,2025-07-26T19:21:54.984736,20250619
Lithios Apps,,63.0,81.0,lithiosapps.com,tweener-talks,bei0L5bVWCE,youtube,2025-07-26T19:22:03.112581,20250605
Bank of America,,87.0,109.0,bankofamerica.com,tweener-talks,bei0L5bVWCE,youtube,2025-07-26T19:22:03.112604,20250605
Aligned Technology Group,,110.0,138.0,alignedtechnologygroup.com,tweener-talks,bei0L5bVWCE,youtube,2025-07-26T19:22:03.112607,20250605
Extensus HR,,143.0,173.0,extensushr.com,tweener-talks,bei0L5bVWCE,youtube,2025-07-26T19:22:03.112610,20250605
Whitley Recruiting Partners,,176.0,197.0,whitleyrecruitingpartners.com,tweener-talks,bei0L5bVWCE,youtube,2025-07-26T19:22:03.112613,20250605
Robinson Bradshaw,,200.0,209.0,robinsonbradshaw.com,tweener-talks,bei0L5bVWCE,youtube,2025-07-26T19:22:03.112615,20250605
Eisner Amper,,211.0,239.0,eisneramper.com,tweener-talks,bei0L5bVWCE,youtube,2025-07-26T19:22:03.112618,20250605
Robinson Bradshaw,,58.0,74.0,robinsonbradshaw.com,tweener-talks,rNTcxcohDs8,youtube,2025-07-26T19:22:15.582811,20250515
Eisner Amper,,74.0,103.0,eisneramper.com/tech,tweener-talks,rNTcxcohDs8,youtube,2025-07-26T19:22:15.582834,20250515
ATG Align Technology Group,,105.0,141.0,aligntg.com,tweener-talks,rNTcxcohDs8,youtube,2025-07-26T19:22:15.582838,20250515
Bank of America,,142.0,163.0,bankofamerica.com,tweener-talks,rNTcxcohDs8,youtube,2025-07-26T19:22:15.582841,20250515
Whitley Recruiting Partners,,163.0,187.0,whitleypartners.com,tweener-talks,rNTcxcohDs8,youtube,2025-07-26T19:22:15.582843,20250515
Extensus HR,,189.0,219.0,extensushr.com,tweener-talks,rNTcxcohDs8,youtube,2025-07-26T19:22:15.582846,20250515
Walk West/Earfluence,,221.0,233.0,earfluence.com,tweener-talks,rNTcxcohDs8,youtube,2025-07-26T19:22:15.582848,20250515
Graza,two girls,1062.0,1145.0,graza.co,twogirlsoneghost,fMC8gCLmr6M,youtube,2025-07-26T19:22:22.177864,20250720
Symbiotica,tg,2196.0,2252.0,symbiotica.com,twogirlsoneghost,fMC8gCLmr6M,youtube,2025-07-26T19:22:22.177893,20250720
,,0.0,0.0,nosponsors,twogirlsoneghost,310fDvjyzMs,youtube,2025-07-26T19:22:29.061385,20250724
,,0.0,0.0,nosponsors,twogirlsoneghost,AwOYQny_Vyk,youtube,2025-07-26T19:22:34.180094,20250717
Cymbiotika,TGOG,1105.0,1183.0,cymbiotika.com,twogirlsoneghost,ubeP5SzgWFk,youtube,2025-07-26T19:22:42.793216,20250713
Alloy,TGOG,2312.0,2433.0,myalloy.com,twogirlsoneghost,ubeP5SzgWFk,youtube,2025-07-26T19:22:42.793237,20250713
Cymbiotika,TGOG,1103.0,1159.0,cymbiotika.com,twogirlsoneghost,wLykLCD36ek,youtube,2025-07-26T19:22:47.859297,20250710
Cymbiotika,TGOG,1080.0,1140.0,cymbiotika.com/TGOG,twogirlsoneghost,wLykLCD36ek,youtube,2025-07-26T19:22:47.859314,20250710
,,0.0,0.0,nosponsors,unapologeticman,lLhOiV51Zic,youtube,2025-07-26T19:22:49.945469,20250721
,,0.0,0.0,nosponsors,unapologeticman,4Ahj7MIl_Fw,youtube,2025-07-26T19:22:52.506464,20250716
,,0.0,0.0,nosponsors,unapologeticman,M31Cu9WlosQ,youtube,2025-07-26T19:22:55.206105,20250704
,,0.0,0.0,nosponsors,unapologeticman,oXyCe1M4Vb0,youtube,2025-07-26T19:22:57.314001,20250712
Mark's 3-Month Coaching Program,,1264.0,1368.0,coachmarksing.com/coaching/,unapologeticman,49Kh1B06mVM,youtube,2025-07-26T19:23:01.070730,20250702
Perks Program,,1324.0,1341.0,coachmarksing.com/perks/,unapologeticman,49Kh1B06mVM,youtube,2025-07-26T19:23:01.070746,20250702
,,0.0,0.0,nosponsors,unexplainedencounters,ySxQz2bmSzI,youtube,2025-07-26T19:23:03.149233,20241230
,,0.0,0.0,nosponsors,unexplainedencounters,1KA_tMLiXXQ,youtube,2025-07-26T19:23:05.135518,20250106
,,0.0,0.0,nosponsors,unexplainedencounters,8haKJ_HsVKE,youtube,2025-07-26T19:23:07.242181,20241215
,,0.0,0.0,nosponsors,unexplainedencounters,jcB6-uhQ424,youtube,2025-07-26T19:23:09.541240,20241213
,,0.0,0.0,nosponsors,unexplainedencounters,n4Jwv9vFJso,youtube,2025-07-26T19:23:13.898845,20241201
,,0.0,0.0,nosponsors,unexplainedmysteries,YMvI_IEX_Yo,youtube,2025-07-26T19:23:23.172776,20191012
Patreon,,3914.0,3923.0,patreon.com,unexplainedmysteries,8oNL84QrNms,youtube,2025-07-26T19:23:32.952434,20191013
Patreon,,5491.0,5510.0,patreon.com,unexplainedmysteries,7LIpbDnzVRY,youtube,2025-07-26T19:23:41.206976,20191007
,,0.0,0.0,nosponsors,unexplainedmysteries,0EpdxcwcFbk,youtube,2025-07-26T19:23:48.542349,20191006
,,0.0,0.0,nosponsors,unexplainedmysteries,y-Ut1mLmm2o,youtube,2025-07-26T19:23:55.813150,20190923
,,0.0,0.0,nosponsors,unfiltered,h6Te7of8_Fw,youtube,2025-07-26T19:23:59.677670,20250323
Solar Recover,,90.0,115.0,solarrecover.com,unfiltered,sE0Jvzk7ABg,youtube,2025-07-26T19:24:03.320614,20250303
,,0.0,0.0,nosponsors,unfiltered,2UtDgQMU3Zg,youtube,2025-07-26T19:24:07.307364,20250216
,,0.0,0.0,nosponsors,unfiltered,RXR6vYzmuDI,youtube,2025-07-26T19:24:11.311065,20250202
,,0.0,0.0,nosponsors,unfiltered,KRlNq4T7SJE,youtube,2025-07-26T19:24:15.000467,20250105
,,0.0,0.0,nosponsors,unpluggered,bu1JROGKYdY,youtube,2025-07-26T19:24:21.749967,20250716
Ticket Verse,,1375.0,1389.0,ticketverse.com.au,unpluggered,YRunVt7bNP8,youtube,2025-07-26T19:24:35.878944,20250723
,,0.0,0.0,nosponsors,unpluggered,mXWmhvOTTTU,youtube,2025-07-26T19:24:40.446121,20250711
Ticket Verse,,81.0,96.0,ticketverse.com.au,unpluggered,DLTnHJP-OOM,youtube,2025-07-26T19:24:48.318510,20250709
Ticket Verse,,640.0,655.0,ticketverse.com.au,unpluggered,4fZh1KnLOxc,youtube,2025-07-26T19:24:54.536849,20250702
Jase Medical,JAM-3045,4074.0,4080.0,jasemedical.com,urbanladyprepper,NHgSyyYO80E,youtube,2025-07-26T19:25:02.072990,20250601
,,0.0,0.0,nosponsors,urbanladyprepper,EBG3geuRims,youtube,2025-07-26T19:25:10.658968,20250511
Jase Medical,JAM-3045,723.0,741.0,jasemedical.com,urbanladyprepper,imcFb2R6SJk,youtube,2025-07-26T19:25:14.428595,20250420
Jase Medical,JAM-3045,3189.0,3195.0,jasemedical.com,urbanladyprepper,1toE1W9mGLQ,youtube,2025-07-26T19:25:19.992043,20250413
Women's Firearm Academy,,38.0,42.0,womensfirearmacademy.com,urbanladyprepper,Z1d9EgQ-FDc,youtube,2025-07-26T19:25:28.742412,20250302
,,0.0,0.0,nosponsors,veryamusing,erfp5peV5m4,youtube,2025-07-26T19:25:30.891600,20191024
Dia & Co,,65.0,71.0,dpbolvw.net,veryamusing,Zmw7O-RWi68,youtube,2025-07-26T19:25:37.215890,20191101
Dia & Co,,2340.0,2388.0,dpbolvw.net/click-8750857-13425663,veryamusing,Zmw7O-RWi68,youtube,2025-07-26T19:25:37.215910,20191101
Dia & Co,,36.0,61.0,dpbolvw.net/click-8750857-13807145,veryamusing,lfNfBjy0uWo,youtube,2025-07-26T19:25:41.864384,20190827
Dia & Co,,794.0,828.0,dia.com,veryamusing,lfNfBjy0uWo,youtube,2025-07-26T19:25:41.864399,20190827
Dia & Company,,45.0,65.0,kqzyfj.com,veryamusing,qAC7wRkwTFo,youtube,2025-07-26T19:25:45.772172,20190702
Dia & Co,,858.0,1092.0,dia.com,veryamusing,qAC7wRkwTFo,youtube,2025-07-26T19:25:45.772193,20190702
,,0.0,0.0,nosponsors,veryamusing,DZMCKzi0vMU,youtube,2025-07-26T19:25:48.324031,20190615
Brooklyn Bedding,VRG,751.0,849.0,brooklynbedding.com,veryreallygood,GZRtl6cRk8Q,youtube,2025-07-26T19:25:53.313002,20250714
ZocDoc,,932.0,1039.0,zocdoc.com/VERYREALLYGOOD,veryreallygood,UDBl-3hw9tw,youtube,2025-07-26T19:25:57.782872,20250630
ZocDoc,,1525.0,1539.0,zocdoc.com,veryreallygood,UDBl-3hw9tw,youtube,2025-07-26T19:25:57.782899,20250630
ZocDoc,,894.0,1039.0,zocdoc.com,veryreallygood,mCjw6vb5j48,youtube,2025-07-26T19:26:02.251009,20250531
Brooklyn Bedding,VRG,729.0,850.0,brooklynbedding.com,veryreallygood,HOL4lfbiVXU,youtube,2025-07-26T19:26:06.958105,20250608
Patreon,,56.0,94.0,patreon.com/veryreallygood,veryreallygood,17Vq81Ux3h4,youtube,2025-07-26T19:26:12.518556,20250519
ZocDoc,,1458.0,1610.0,zocdoc.com/VERYREALLYGOOD,veryreallygood,17Vq81Ux3h4,youtube,2025-07-26T19:26:12.518579,20250519
,,0.0,0.0,nosponsors,views,huHoxvRXXgU,youtube,2025-07-26T19:26:17.215315,20220412
Happy Hour,,892.0,1126.0,hoo.be/daviddobrik/happyhour,views,B6Tv5C_tLoc,youtube,2025-07-26T19:26:22.105449,20220420
Xeela,,769.0,776.0,hoo.be/daviddobrik/xeela,views,B6Tv5C_tLoc,youtube,2025-07-26T19:26:22.105463,20220420
Happy Face,,2227.0,2266.0,hoo.be/daviddobrik/happyface,views,B6Tv5C_tLoc,youtube,2025-07-26T19:26:22.105465,20220420
Zela Fitness,,657.0,705.0,zela.com,views,56WQiO2_2Gg,youtube,2025-07-26T19:26:26.241310,20220405
DoorDash,NASH,1.0,9.0,doordash.com,views,827cIt9Tzws,youtube,2025-07-26T19:26:32.300130,20220329
Xeela,,2675.0,2681.0,xeelafitness.com,views,827cIt9Tzws,youtube,2025-07-26T19:26:32.300155,20220329
Tinder,,198.0,215.0,tinder.com,views,umqfiH0ZD2s,youtube,2025-07-26T19:26:36.914203,20220321
Humble Pod,,1112.0,1145.0,humblepod.com,webuiltthisbrand,3d8cFg_xAac,youtube,2025-07-26T19:26:40.743557,20250625
Darn Tough,,1160.0,1727.0,darntough.com,webuiltthisbrand,fBbPQ_7GTKE,youtube,2025-07-26T19:26:47.816218,20250709
Humble Pod,,1782.0,1813.0,humblepod.com,webuiltthisbrand,fBbPQ_7GTKE,youtube,2025-07-26T19:26:47.816232,20250709
Humble Pod,,2094.0,2125.0,humblepod.com,webuiltthisbrand,74xjCYrMkSg,youtube,2025-07-26T19:26:56.274849,20250604
The Sales Rebellion,,2710.0,2734.0,thesalesrebellion.com,webuiltthisbrand,74xjCYrMkSg,youtube,2025-07-26T19:26:56.274870,20250604
Liquid Death,,4208.0,4296.0,liquiddeath.com,webuiltthisbrand,74xjCYrMkSg,youtube,2025-07-26T19:26:56.274873,20250604
Coca-Cola,,617.0,850.0,coca-cola.com,webuiltthisbrand,9jJLcjnUYzI,youtube,2025-07-26T19:27:01.332896,20250521
Lenovo,,1015.0,1166.0,lenovo.com,webuiltthisbrand,9jJLcjnUYzI,youtube,2025-07-26T19:27:01.332923,20250521
Humble Pod,,1389.0,1423.0,humblepod.com,webuiltthisbrand,9jJLcjnUYzI,youtube,2025-07-26T19:27:01.332927,20250521
HumblePod,,1535.0,1579.0,humblepod.com,webuiltthisbrand,Jyz6hdzZTWM,youtube,2025-07-26T19:27:05.719363,20250507
Save With Conrad,,9.0,94.0,savewithconrad.com,whathappenedwhen,bQQ3YXyiVGY,youtube,2025-07-26T19:27:17.617571,20250716
Brunt,WHW,1185.0,1199.0,bruntworkwear.com/WHW,whathappenedwhen,bQQ3YXyiVGY,youtube,2025-07-26T19:27:17.617594,20250716
Brunt,WHW,1293.0,1308.0,bruntworkwear.com,whathappenedwhen,bQQ3YXyiVGY,youtube,2025-07-26T19:27:17.617598,20250716
BlueChew,WHW,2459.0,2523.0,bluechew.com,whathappenedwhen,bQQ3YXyiVGY,youtube,2025-07-26T19:27:17.617601,20250716
AdFreeShows,,6179.0,6267.0,adfreeshows.com,whathappenedwhen,bQQ3YXyiVGY,youtube,2025-07-26T19:27:17.617604,20250716
Save With Conrad,,9.0,94.0,savewithconrad.com,whathappenedwhen,uaFMSYqpYtQ,youtube,2025-07-26T19:27:29.545743,20250723
BlueChew,WHW,586.0,644.0,bluechew.com,whathappenedwhen,uaFMSYqpYtQ,youtube,2025-07-26T19:27:29.545764,20250723
AdFreeShows,,6607.0,6657.0,adfreeshows.com,whathappenedwhen,uaFMSYqpYtQ,youtube,2025-07-26T19:27:29.545768,20250723
Save With Conrad,,9.0,94.0,savewithconrad.com,whathappenedwhen,Wpg7Z8O4JWw,youtube,2025-07-26T19:27:42.244302,20250709
Amazon,,608.0,624.0,amazon.com,whathappenedwhen,Wpg7Z8O4JWw,youtube,2025-07-26T19:27:42.244319,20250709
Stopbox USA,WHW,702.0,830.0,stopboxusa.com,whathappenedwhen,Wpg7Z8O4JWw,youtube,2025-07-26T19:27:42.244321,20250709
adfreeshows.com,,2445.0,2488.0,adfreeshows.com,whathappenedwhen,Wpg7Z8O4JWw,youtube,2025-07-26T19:27:42.244324,20250709
Crunchyroll,,2790.0,2850.0,store.crunchyroll.com,whathappenedwhen,Wpg7Z8O4JWw,youtube,2025-07-26T19:27:42.244326,20250709
Save With Conrad,,7.0,96.0,savewithconrad.com,whathappenedwhen,Cra3wdpdl0A,youtube,2025-07-26T19:27:55.927590,20250702
BlueChew,WHW,2272.0,2347.0,bluechew.com,whathappenedwhen,Cra3wdpdl0A,youtube,2025-07-26T19:27:55.927609,20250702
Save With Conrad,,9.0,95.0,savewithconrad.com,whathappenedwhen,j-2vfQKVfNk,youtube,2025-07-26T19:28:09.081413,20250625
Blue Chew,WHW,1249.0,1308.0,bluechew.com,whathappenedwhen,j-2vfQKVfNk,youtube,2025-07-26T19:28:09.081438,20250625
Slim Jim,,4842.0,4859.0,slimjim.com,whathappenedwhen,j-2vfQKVfNk,youtube,2025-07-26T19:28:09.081441,20250625
Hooters,,4998.0,5012.0,hooters.com,whathappenedwhen,j-2vfQKVfNk,youtube,2025-07-26T19:28:09.081444,20250625
Starcast,,6123.0,6312.0,starcast.com,whathappenedwhen,j-2vfQKVfNk,youtube,2025-07-26T19:28:09.081446,20250625
AdFreeShows,,6342.0,6425.0,adfreeshows.com,whathappenedwhen,j-2vfQKVfNk,youtube,2025-07-26T19:28:09.081449,20250625
,,0.0,0.0,nosponsors,whatisthefutureforcities,OvG0qKkC9-M,youtube,2025-07-26T19:28:12.152024,20250716
Bentley Systems,,72.0,96.0,bentley.com,whatisthefutureforcities,ApQe0eX6f9k,youtube,2025-07-26T19:28:18.461081,20250723
,,0.0,0.0,nosponsors,whatisthefutureforcities,6dKYqmLiWn0,youtube,2025-07-26T19:28:23.946567,20250709
Class of Your Own,,3706.0,3713.0,classofyourown.com,whatisthefutureforcities,4hX0BePspO8,youtube,2025-07-26T19:28:30.328107,20250702
,,0.0,0.0,nosponsors,whatisthefutureforcities,VHOx6RCQsn4,youtube,2025-07-26T19:28:34.777370,20250625
Liquid Death,,101.0,108.0,liquiddeath.com,whiskeyginger,VysTLdK4zpw,youtube,2025-07-26T19:28:44.031317,20250725
Just Coffee Co-op,,654.0,712.0,justcoffee.coop,whiskeyginger,VysTLdK4zpw,youtube,2025-07-26T19:28:44.031339,20250725
Squarespace,whiskey,1726.0,1797.0,squarespace.com/whiskey,whiskeyginger,VysTLdK4zpw,youtube,2025-07-26T19:28:44.031343,20250725
Zocdoc,wisky,1804.0,1858.0,zocdoc.com/whiskey,whiskeyginger,VysTLdK4zpw,youtube,2025-07-26T19:28:44.031346,20250725
Monarch Money,whiskey,3011.0,3097.0,monarchmoney.com,whiskeyginger,VysTLdK4zpw,youtube,2025-07-26T19:28:44.031399,20250725
Rocket Money,badlies,981.0,1045.0,rocketmoney.com,whiskeyginger,w0e1uJ64_1A,youtube,2025-07-26T19:28:48.205109,20250722
Better Help,whiskey,1428.0,1498.0,betterhelp.com/whiskey,whiskeyginger,tfORsJtU3Xs,youtube,2025-07-26T19:28:55.569164,20250718
HIMS,whiskey,2589.0,2661.0,hims.com/whiskey,whiskeyginger,tfORsJtU3Xs,youtube,2025-07-26T19:28:55.569187,20250718
